gene,fg,bg,ratio,p,LRT,tested,informative,outliers,p_UT,LRT_UT
OMG,0.5377282694088503,0.3445060291543562,1.5608675143619062,0.0009256417912024695,10.97069218238721,6,0,0,0.1898379050569113,7.441237300768989
OMP,0.5406751818464516,0.4590632023039657,1.1777793975489395,0.4620173740035569,0.5410029367076277,6,0,0,0.01696235898966036,13.79544197014184
ONECUT1,0.03159682839039633,0.1116222763285962,0.28306919935390734,0.001982423869719918,9.565738934914407,6,0,0,0.6451863676013849,3.356610807057223
ONECUT2,0.03264188149149507,0.1153150080823824,0.2830670702305751,0.02630238089455605,4.936030110821775,4,0,0,0.7384891444045341,1.260685633428693
ONECUT3,0.07248236914633194,0.4408144162784915,0.16442830921514157,0.0004395682693832947,12.35601361824592,2,0,0,0.2021437892599263,1.626817568432671
OOEP,2.14923178464603,2.405318997096892,0.8935329522778693,0.4530708308611335,0.5629580942313623,5,0,0,0.2528396938316687,5.354265957232201
OPA1,0.1661495013475323,0.1566678667205881,1.0605206085039403,0.7080582095563392,0.1402242194344581,6,0,0,0.1509008697602449,8.098296531767119
OPA3,1.319511914440497,1.596144582782897,0.8266869609894063,0.1387631451990653,2.191621736454181,6,0,0,0.01656751381325006,13.85346482944624
OPALIN,1.178581952991613,1.153242078984572,1.021972727555478,0.8995790285128038,0.01592471270851092,6,0,0,0.4613290750457162,4.640337422660195
OPCML,0.078271936646866,0.106198271957968,0.7370358783036046,0.4128756220464559,0.6705049267093273,6,0,0,0.1640822035722708,7.860690647194133
OPHN1,0.3407371939906911,0.3211413976537735,1.0610192160838887,0.6427129080228906,0.2152116074830701,6,0,0,0.1338714254474628,8.434253260842524
OPLAH,0.3868922767010529,0.3696394362603428,1.0466747829053573,0.6576182106381017,0.1964297553422512,6,0,0,0.0137378506350595,14.31316957769013
OPN1LW,2.384607561842165,0.5697483909513013,4.185369541563106,0,134.6336784427876,4,0,1,0,97.41428438966796
OPN1MW,2.547111412333029,0.4652721633621063,5.474454766275572,0,198.3060355822417,4,1,0,0,124.1673027813904
OPN1SW,1.404806806241099,0.5647766669983714,2.487366933388468,1.554312234475219e-15,63.6102545881804,6,0,1,3.963237515947071e-10,52.65276383641685
OPN3,1.667329053908139,0.7475398191260866,2.2304217263734984,9.325873406851315e-14,55.50396534837637,4,2,0,0,121.7751384284893
OPN4,1.644529108895165,1.022521324225698,1.6083078855499477,1.300087214550771e-07,27.86608532876926,6,0,1,5.169198402654729e-13,66.61953198190167
OPN5,0.08231273931162778,0.2409499993108188,0.3416175121272635,1,-16.68108643497271,6,0,0,2.069796455450579e-06,34.30545361884651
OPRD1,0.2936546888454964,0.3371687665548875,0.8709427383977233,0.4893065803668467,0.4780507402556395,6,0,0,0.7469569606709715,2.694516664854746
OPRK1,0.4085043105872851,0.361266931788131,1.1307547816938224,0.4978875789515766,0.4594362103707681,6,0,0,0.007236887120832702,15.86611961601375
OPRL1,0.5321891334463477,0.384352941713708,1.3846365558527662,0.04427791237888712,4.04593240587019,6,0,1,1.249931907976176e-06,35.40343110200774
OPRM1,0.897014303708296,0.7031261415086689,1.2757516052291973,0.06574800322059249,3.386107266900581,6,0,0,0.1925664836906201,7.399757490687989
OPTC,1.534336053789342,1.74242807556823,0.8805735371825743,0.2528828698370374,1.307306709681143,5,0,0,0.01903262129063643,11.78391152398763
OPTN,0.9377871596515018,0.6653188279759017,1.4095304690302093,0.0001840958638907875,13.98682765083868,6,0,1,0.1013686639779616,9.199442216118769
OR10A2,0.8239337358115891,0.6910447470847159,1.1923015684403753,0.205213094171359,1.604879420736324,5,0,1,0.003173552454906026,15.8877446202805
OR10A3,0.5358434796098717,0.9332892480061873,0.5741451331991765,7.6268426119519e-05,15.64861476405349,6,3,0,1.659526960295921e-10,54.493114642195
OR10A4,0.5189878854298837,0.6101877346809567,0.850538049082947,0.2996638114732683,1.075689669463827,6,0,0,0.006484788827559984,16.12917507217753
OR10A5,0.5698513222727022,0.6775932978432274,0.8409931504436853,0.2530756118838497,1.306245185878652,5,0,0,0.003282095288240194,15.81199653077056
OR10A6,0.5788150746757461,0.9168052997638528,0.6313391456450296,0.0008663479939876595,11.09341497028436,6,0,0,0.2820580982972517,6.256459331578299
OR10A7,1.457388538335746,1.044361332494696,1.3954830507315317,0.006231772860138318,7.482031298146467,5,0,1,2.177332657504749e-07,36.600211289051
OR10AD1,0.9123305176338852,1.060098525650766,0.8606091750517528,0.2086204039002875,1.580974337673979,6,0,0,0.004512564354898441,16.99327733695827
OR10AG1,0.9240620869588042,1.538364981783727,0.6006780561836232,0.05057410217564728,3.822322111573158,1,0,0,1,0.0005430128585430793
OR10C1,2.229456666543263,1.218151560423576,1.8301964541818063,2.301658596048917e-06,22.32520358330657,3,2,0,0,98.3871235931365
OR10D3,2.438216642991369,1.482845312669882,1.6442825304558093,1.081471991959404e-07,28.22237393712567,5,2,0,7.51620987671231e-14,67.53695224289186
OR10G2,0.5817350785753139,0.6232706136254758,0.9333587463580938,0.6563119772693147,0.1980345777265029,6,0,0,0.002802081719027627,18.11801202418792
OR10G3,0.4439968456207427,0.5934625374281512,0.7481463742342727,0.08825670306548505,2.905886745724274,6,0,0,0.1421375853089633,8.26668611581772
OR10G4,1.432210189721841,1.186333461831301,1.2072576858036095,0.1026539758934752,2.663819312949272,5,2,0,1.084588328148506e-06,33.20468405409702
OR10G7,1.392949922278063,1.276320859275591,1.0913791090656215,0.4356403602931705,0.6077390756890964,5,0,1,8.617523851861542e-05,23.83545667057479
OR10G8,1.509198028830564,1.080347977021601,1.3969554818728451,0.003743121023927154,8.404408813352347,5,3,0,1.001327298966181e-06,33.37402977466445
OR10G9,1.282920803556792,1.115834194797698,1.1497414307054705,0.2481346170959573,1.333775750670611,5,0,1,2.23838626670636e-05,26.74497191383853
OR10H1,1.34193241540481,0.9893321563013223,1.3564023031675276,0.1087531774977044,2.572246700579853,4,0,0,0.1719850463537871,4.997435220440821
OR10H2,10.50572774019514,1.122855857786427,9.356256786962751,0,457.5367366853516,4,2,0,0,351.4210964650792
OR10H3,1.788639292805262,1.558684831975805,1.1475310826871679,0.2610862787913127,1.262987900119697,4,0,0,0.01749006133191777,10.13034214050822
OR10H4,1.819273120244542,1.328013518490916,1.3699206332717662,0.01670162159886635,5.727460104630154,4,0,1,0.004601224789755443,13.01642264505062
OR10H5,1.708809188824859,1.255417947814786,1.3611476495132622,0.08366436817019318,2.992239908810006,4,0,0,0.3088085167159661,3.593722455980242
OR10J1,2.449588157122455,1.271764144243062,1.9261339991468456,1.295497042974603e-11,45.82125850065495,5,2,0,0,136.5616293267922
OR10J3,1.636957655930343,1.303627359029568,1.2556944625256323,0.02761756137559279,4.851783536581934,6,0,1,9.992007221626409e-15,74.85167949189054
OR10J5,1.851575935918151,1.278900938828697,1.4477868298493455,0.0002417820419509109,13.47485370179493,5,4,0,2.821999300905986e-10,50.51262347446391
OR10K1,0.8087112698608998,0.7514580691606733,1.0761894815557367,0.6505444775170282,0.2052143650344078,4,0,1,9.28181663183425e-05,21.26331132107589
OR10K2,0.9510769078559411,0.6173374947339882,1.540610955869061,0.005293702403893374,7.776268727267961,4,0,0,0.200737603538363,4.632902962450316
OR10P1,0.8427320785630691,1.141839217882458,0.738047936491371,0.028792156406655,4.77999786404871,5,0,0,0.3878648792286309,4.136368311188562
OR10Q1,1.031052013528524,1.000249391682012,1.0307949418441678,0.8015679824230122,0.06316091739790863,6,0,0,0.1090687772185751,8.99988419266083
OR10R2,1.329111851479903,1.099274140515697,1.2090813405802336,0.1556573331456493,2.01591572475445,3,2,0,1.110223024625157e-16,72.98328427404704
OR10S1,1.721258192445024,0.9505095142236377,1.8108794985086736,1.481429613425789e-07,27.61347726416716,3,0,1,5.264988445219387e-11,47.3347129985541
OR10T2,2.162486958839209,0.8154657896083725,2.6518426479641084,3.33066907387547e-16,66.56323879537013,4,2,0,1.286224693419769e-08,39.61424565998823
OR10V1,0.6498042500949551,0.9214363803148168,0.7052079383635187,0.0377598248907528,4.315808442106572,2,0,0,0.2761130739474167,1.186122587378122
OR10V2P,0.6517259898045521,1.488918140618269,0.43771781135927645,1.230020718945291e-06,23.52967269922738,5,2,0,0.0002671867613894818,21.37189984435099
OR10W1,1.168455346883551,1.442293257985735,0.8101371481936911,0.04733911017222892,3.933294816612033,6,0,0,0.04755669047937106,11.19994322313141
OR10X1,1.476466473158755,1.454289839646561,1.015249115346624,0.9017338376877392,0.0152451812500658,4,0,0,0.0003424899546942139,18.52647762619381
OR10Z1,0.6472485878520653,0.7450793153827063,0.8686975661371156,0.3241034415849422,0.9723152448896144,6,0,0,0.01024596783443243,15.02738426025462
OR11A1,1.421891833286203,1.024782232776237,1.387506328475423,0.004081062639084476,8.247390541779168,5,0,1,0.000833062554525088,18.87125499146714
OR11G2,0.9398732987274743,1.248047033373668,0.753075223605034,0.02005767990609764,5.406867299698206,6,0,0,0.0002870840315921663,23.36763426373727
OR11H2,2.796298918595168,1.349943784395777,2.0714187886325703,5.120737167629841e-11,43.1305133236383,2,0,1,4.947234844010495e-10,38.69796938095533
OR11H4,0.7169096975826383,0.7917606882676216,0.9054626078382879,0.4679870601381912,0.5267248604886845,6,0,0,0.1904187894026433,7.432363651001651
OR11H6,0.6348654402996259,0.826909151097804,0.7677571828256815,0.05420160907934923,3.70647919005205,6,0,0,0.293602380410606,6.131824473708548
OR11L1,1.31980911255005,1.214217078414457,1.0869630612291146,0.4683953822734114,0.5257589042103064,5,0,0,0.0002872053893154813,21.21382780540625
OR12D2,1.016871693004492,1.417435504746922,0.7174024423679516,0.005270287981640642,7.784276932477951,4,0,1,0.02115719461941912,9.714334711017727
OR12D3,1.176570966741895,1.242618683990668,0.946847960601509,0.6381139840692821,0.2212172658782947,5,0,2,0.000132198331480371,22.90636709774481
OR13A1,0.7059314228486303,0.7649742199357691,0.9228172720747422,0.6105662971911261,0.259351116601465,4,0,0,0.3787002372581989,3.085029196974574
OR13C2,0.9844862574096633,1.561972069969423,0.6302841621418592,4.10983446186286e-05,16.81997845781734,6,2,0,1.904365554139531e-12,63.88962150353109
OR13C3,1.123202244431605,1.019253411432486,1.101985268661526,0.3622153632488107,0.8301977173869091,6,0,0,0.05992964999101791,10.59930058574173
OR13C4,0.6028686496464418,0.8590128064518876,0.7018156715690453,0.2015682294468329,1.630975115791443,3,0,0,0.006579953810030736,10.04745510694738
OR13C4,1.80436318586251,1.300899825101866,1.3870116292168928,0.0006775520181357964,11.54983685716434,6,2,0,3.885780586188048e-15,76.80852754148873
OR13C5,1.198335897743023,2.04502787220469,0.5859753375640445,2.431405350389326e-07,26.65563588162695,6,2,0,6.083877845952657e-11,56.61037971417682
OR13C8,1.007540133854292,1.337631151078038,0.7532271755500642,0.00902430983614555,6.818009441045433,6,0,0,0.02042514764998515,13.33604539860244
OR13C9,0.6622063914379904,0.7959265373109514,0.831994361785277,0.1667915952972099,1.911546291506966,6,0,1,6.73497989909233e-05,26.62928478966387
OR13D1,1.342082769797603,1.424062442276603,0.9424325296101892,0.5502772206080744,0.356820772653009,6,1,0,1.094033468262978e-07,40.66973417444387
OR13F1,0.8741830057086303,0.9769525734126806,0.894805980862452,0.3453218667738692,0.8905737786044483,6,0,1,0.0009221708392325167,20.70174096085975
OR13G1,0.6010662213336476,1.202912221920517,0.49967587857242945,1.835408292016893e-08,31.66132832950643,5,2,0,0.0001875827250767959,22.14439105536076
OR13H1,1.768929782666837,1.033898486534224,1.7109317846054146,1.513603405944863e-07,27.57191883586711,6,0,1,8.917042659817298e-10,50.93523078579165
OR13J1,1.173305939235852,0.8964668159841777,1.3088113450666314,0.02047450749652269,5.370976898069785,6,0,1,0.003782316892843141,17.41130939485083
OR14J1,0.8378506743078762,1.074196039608053,0.7799792993219252,0.158017800394192,1.993093518518435,4,0,0,0.1823129574631203,4.860354445412668
OR1A1,0.9753130897710193,1.303875359888659,0.7480109830853031,0.01126700372241496,6.42271096591503,6,0,0,0.05666811783077175,10.74540721091762
OR1A2,1.363947006471839,1.393706182843106,0.9786474532884977,0.8322254243264148,0.04487968121975427,6,0,0,0.002849877294067604,18.07828320357294
OR1B1,0.8683602958003233,1.502646111590357,0.5778874274537442,0.0001705153831721429,14.1309463454345,4,0,1,0.01693568605747797,10.20060351626307
OR1C1,1.202001891678984,2.458939013841405,0.48882948495790146,0.06005902378373029,3.53575393301071,2,0,0,0.4356546400528865,0.6077012638834276
OR1D2,1.16401742308539,1.083495529711468,1.074316774888185,0.5120779704414042,0.4298186030027864,6,2,0,0,128.4249071648228
OR1D4,2.239708808938257,1.769600752596937,1.2656576946248603,0.2109342398572335,1.565002629729861,4,0,0,0.6619617419664028,1.588669116559686
OR1D5,0.7975860210919367,1.144826704014666,0.6966871215485895,0.004060588224665151,8.2565204991879,6,3,0,7.012941671824535e-08,41.62551988736959
OR1E1,1.024214432068135,1.195091192453603,0.8570178062858563,0.2252709972479271,1.470473523761029,5,0,1,3.092869997467496e-05,26.04928384646337
OR1E2,1.118166018019196,1.171854930390275,0.9541846768070528,0.6826001434144466,0.1672135915032413,6,1,1,1.143337549081025e-07,40.5749060930757
OR1F1,1.494004836541259,0.9877097601502316,1.5125949917858659,0.007336543002823603,7.188667797432572,4,0,0,0.0726611302255048,6.976172374481393
OR1F2P,1.387019847888195,1.127369891670076,1.230314786776393,0.3081077624422092,1.038769774975663,3,0,1,0.0001392176276900914,17.7589443648576
OR1G1,0.687626226055236,1.358040538754614,0.5063370396040027,9.288981284161224e-08,28.51678292432553,4,0,1,0.6296239998510118,1.732991999335354
OR1I1,1.672094760437117,1.456108281263359,1.1483313308172125,0.2623799481812483,1.256156080824439,5,0,1,9.657414561603517e-06,28.54786437203802
OR1J1,1.670444427801793,1.22306122864735,1.3657896993834302,0.007511070776925255,7.146493257994734,5,2,0,0,324.1096483180809
OR1J2,0.8167867151993228,1.721347236858996,0.47450432876619525,8.4983977632902e-09,33.15759048388281,5,0,1,0.06501797960521205,8.847816066147061
OR1J4,0.852257176044418,1.515590395359323,0.5623268520663599,4.165735202144027e-05,16.79434072425647,4,0,1,0.0006298800044250985,17.24304631686755
OR1K1,1.488630612636236,1.045299895775095,1.4241182063185889,0.00840652735285452,6.944756628523464,4,0,0,0.01760933316221125,10.11551219082139
OR1L1,1.606981805126498,1.30183564732612,1.234396836825852,0.06897956701552221,3.307137082483678,5,0,1,1.0375103752569e-05,28.39442717219572
OR1L3,1.210138916886112,1.174533367212294,1.0303146344478287,0.8095598332978515,0.05807806669690763,3,0,0,0.2373015507924455,2.876847160478064
OR1L4,0.7626014333894557,0.6930842963254222,1.1003011284956214,0.468779112523936,0.5248523566169752,6,0,1,0.0001074910518714667,25.58283357153778
OR1L6,0.7041318004952155,1.346147583120648,0.5230717711225189,8.118492811348688e-08,28.7775938045379,6,1,0,0.002731500989407887,18.17791168712574
OR1L8,0.7596508939657399,1.942025574001524,0.3911642071738978,5.981215522865568e-12,47.33573311017244,3,3,0,0.03767032352052158,6.55776533817334
OR1M1,1.435742300337939,2.487089126952332,0.5772781862857047,0.0007473534542230542,11.36762584226017,4,0,1,0.04482590098586015,8.058109446948947
OR1N1,2.642582388381159,2.406137492086532,1.0982674086881,0.349029636989474,0.8769819374501822,3,2,0,0,236.5785765111614
OR1N2,2.750474116002476,1.681454563138433,1.6357707049001189,8.914008753357905e-09,33.06475320270692,3,2,0,0,121.0928189100778
OR1Q1,0.6756899431606886,1.208722905466823,0.5590114492781365,4.303487576728937e-05,16.7326110306276,5,0,0,0.02392033285087569,11.24735420906654
OR1S1,0.8627549973594194,1.219359964263109,0.7075474204869476,0.002714322341071496,8.990193656129122,6,0,0,0.07081252154844042,10.16052546028732
OR1S2,0.8802420186796605,0.9734132493479692,0.9042839916852184,0.401427551871095,0.7040458753253915,6,0,0,0.06680752383523081,10.31416262124549
OR2A1,1.032861990203733,1.811491603110161,0.5701721103373628,1.704091650012174e-06,22.90273551517748,5,0,0,0.8929530994012407,1.108299955816619
OR2A12,0.6928466431385987,1.6013912275988,0.43265295275626364,7.105427357601002e-15,60.5628596435854,6,2,0,0.0003132665609010266,23.16963933438092
OR2A14,1.255960050134425,1.42265169457995,0.8828303195500412,0.2710348223226592,1.211502183363336,5,0,0,0.07357175515631775,8.543762773380877
OR2A2,1.678620318625845,1.995831315205707,0.8410632230474009,0.09808714966726051,2.736373295578233,5,0,1,2.206028268170179e-05,26.77627137285526
OR2A25,1.401540766835199,1.032274806759196,1.357720596936106,0.008353492018689956,6.956078648723633,5,0,1,0.001477692209733039,17.59923406535745
OR2A5,0.8901438606649067,0.9681494971792544,0.9194281082192156,0.5023168671132909,0.4500380889694497,6,0,0,0.0004794858468253338,22.20095246974051
OR2A7,0.9205108401052708,1.377037837929942,0.6684717113431292,0.007456774059021898,7.159505756499129,5,0,0,0.01109354464102585,13.03759643501326
OR2A9P,1.731926467417484,1.473357112756082,1.1754967294912761,0.1967731166802731,1.66616405345485,6,0,1,6.421190697758483e-05,26.73582441560757
OR2AE1,4.390067253867711,1.455550191293477,3.01608785470082,3.441691376337985e-15,61.96677867076505,4,1,1,0,317.7182384738153
OR2AG1,1.342326135435302,1.121036331938328,1.1973975304746391,0.196706314932841,1.666661362043669,5,1,1,0,120.1909730344523
OR2AG2,0.7071777295276174,1.240804407327168,0.5699348949371945,0.0003297936716778471,12.89311164774335,4,0,1,0.0001573039243480956,20.15945325906432
OR2AK2,2.884623722203028,3.255264370024529,0.8861411530091154,0.6582486783922412,0.1956579645757301,2,0,0,0.9845638535310886,0.0003743275974557037
OR2AP1,0.9199360616835097,1.238143538233614,0.7429962950789438,0.03428265245748552,4.480551713499153,4,0,1,0.001176954763278393,15.92120266452548
OR2AT4,0.5987163176961181,0.9303751525052686,0.643521396808507,0.001388763947012928,10.22065668977666,6,0,1,0.004838925410647565,16.82745693124889
OR2B11,2.691003577210807,0.8073218023460325,3.3332477450638636,0,166.4304337783342,6,0,1,0,388.7023477029452
OR2B2,1.275832828916276,1.21940342657734,1.0462762373050927,0.6919299695146033,0.1570040059450548,5,0,0,0.460580697506432,3.615191381184559
OR2B3,0.9539936801311153,1.203783957609958,0.7924957581468467,0.1017828946933798,2.677382598298209,4,0,0,0.1194989980986297,5.843087260625907
OR2B6,0.8500659120157126,1.389968484100683,0.6115720764458266,9.03951938256986e-05,15.32741337669722,5,0,1,0.02353363333216651,11.28573711472927
OR2C1,0.7965530198590843,0.7242329741494078,1.0998574330236959,0.5076464860364766,0.4389152441253827,5,0,0,0.0005063236157850648,19.96970349207186
OR2C3,0.7085166970770036,1.383230942129988,0.5122186581410506,1.619165153055047e-05,18.59178830144083,4,0,1,0.1228834987145306,5.77877736184746
OR2D2,1.447350165517229,0.7963119945572507,1.8175667017573374,6.043186340232154e-08,29.3495078165688,6,2,0,3.878530829837246e-11,57.55888389932625
OR2D3,0.9994843160251059,1.062546371174529,0.9406500677427235,0.5829433200608957,0.3015004162152763,6,2,0,1.485478406948459e-13,69.22438718324702
OR2F1,1.044641258262821,0.8895484511690294,1.174350038932642,0.2884606068566944,1.126792187482351,5,0,0,0.2000286880824181,5.98823402769267
OR2F2,0.9478384128855322,0.8446933064522872,1.1221095344847167,0.4669030751103778,0.5292957886740624,5,0,1,0.000101248113791863,23.4858232988372
OR2G2,0.9810400120092735,1.393979282891276,0.7037694347755885,0.01340659957014989,6.114649495375488,3,0,0,0.6447482462395897,0.8777907085168408
OR2G3,0.5249577286395297,1.298180057996897,0.4043797510258662,5.903792938966035e-07,24.94341187098507,3,0,1,0.1133968898242435,4.3537226294211
OR2G6,2.212342602899016,1.664177126090332,1.3293913058981257,0.4090471859779482,0.6815683650111168,2,0,0,0.9092640853016426,0.0129884390917141
OR2H1,0.6355752570819118,1.425010673627339,0.44601438350217154,0.0005239705408844886,12.02836371437115,3,0,1,0.05650153681693093,5.746974881903952
OR2H2,3.849367268364874,1.019943416997495,3.774098841381441,0,201.1881097080768,5,3,0,0,179.8424876711324
OR2J2,1.328105625020198,1.0490630134594,1.26599223114408,0.08239329513929494,3.017048469484507,4,0,0,0.3113427484087465,3.573587380100435
OR2J3,2.793010907835948,1.182378665178923,2.3621966380908073,1.215661848408267e-06,23.5522658285754,3,0,1,0.01492365522774253,8.409615451617356
OR2K2,0.7869194835064827,0.6815120253580274,1.1546670553510487,0.2704501289850227,1.214462518673827,6,0,1,1.649723490815269e-06,34.7996398835985
OR2L13,0.6322629853188364,1.86341454365337,0.33930345100732945,1.073267363871366e-09,37.18700271186572,3,0,1,0.0002557956250893723,16.54226354374805
OR2L1P,1.588082883729041,1.667109207389363,0.9525967925136264,0.7707987797414234,0.08487329508716357,3,1,1,2.829958489769524e-13,57.78676250041826
OR2L2,4.705173107535747,3.008562741424079,1.5639272011022083,0.07108534465587468,3.257779038201988,2,0,1,0.0007797536826394946,11.28881660291154
OR2L3,3.01852639534973,2.420050779231714,1.2472987844941055,0.4534139329551898,0.562103542355544,2,0,0,0.1360168531867098,2.222452382382471
OR2L5,4.322925274369634,2.367262001655072,1.8261287814138274,0.02231271222886289,5.221234004189682,2,0,1,0.004162460519195665,8.211548881807175
OR2L8,1.987555340890963,2.543223512932767,0.7815102883344198,0.1480151663865256,2.092587757588262,3,1,1,7.686582037536027e-08,32.7624090550853
OR2M3,5.714780435096273,1.958021308904556,2.9186507874592498,1.29201399042822e-05,19.02227453797968,2,0,1,0.08810166964956867,2.908721879346558
OR2M4,2.027358829360404,1.679775042998746,1.206922818510953,0.5931638106933171,0.2854304295724432,2,0,0,0.01672920703087177,5.724562205343318
OR2M5,2.855472064314574,2.187491676456812,1.3053636249440377,0.3826401047519266,0.7622025927321374,2,0,0,0.01073641850356655,6.508431238707999
OR2M7,3.74723405677747,1.993611364821473,1.8796211352421905,2.140179862508695e-05,18.06029721361665,3,0,1,0.8432305727229281,0.3410296877391374
OR2S2,0.8505419949456228,1.411423418246216,0.6026129253278762,2.032092342618697e-05,18.15897713349113,6,0,1,0.2655470205753414,6.442071607412799
OR2T1,1.038360282036598,1.233459252443057,0.8418277944569023,0.1927165048912186,1.696727504549926,4,0,0,0.01362274630345928,10.67449346671856
OR2T10,0.728719200117054,2.06247666480205,0.35332239755885636,6.747587660504983e-06,20.26349341919558,2,0,2,0.0526838241215265,3.753919870614482
OR2T11,0.483602893627474,1.046428617627044,0.4621460895480155,1.411272914275674e-05,18.85383209241081,2,0,1,0.5976699490664479,0.2785244959741249
OR2T2,0.9059972702154155,1.465191284640679,0.6183474333439001,0.04644277233222704,3.965462125474005,2,0,0,0.04055565415379225,4.194485651765717
OR2T27,0.7594178231273907,1.066047301318702,0.7123678491451456,0.1874752121571089,1.737347934549689,3,0,0,0.1149550655495257,4.326427922758739
OR2T29,0.7375165871705799,1.431435372008244,0.515228700919885,0.0001965307402819194,13.8639656713658,2,1,1,1.359214963025934e-06,23.33753486634487
OR2T3,1.475976240527877,2.762617308248871,0.5342673544108967,2.716447276440714e-05,17.60659463818229,2,0,1,0.0001592297496193495,14.25979749809267
OR2T33,3.265841447054072,1.717184314615521,1.9018584197732418,0.03120250954368009,4.641786227160992,2,0,1,0.004205638212461893,8.19282506295167
OR2T34,1.888792441684932,1.440936116175802,1.310809286047827,0.01140381889666953,6.401278856741556,3,3,0,0,90.23191747717283
OR2T35,1.340282342499502,1.42731594431117,0.9390228896702539,0.6195104932309361,0.2465561673416232,3,0,0,0.4493653689620998,1.599837965492043
OR2T4,1.131492112129711,1.77450242662251,0.6376390897832305,0.0005859437540299828,11.82011072625573,3,2,0,2.296424645997774e-07,30.5734844783783
OR2T5,0.9815065036887083,2.044034440047349,0.4801810010921206,6.948832398379068e-09,33.54907750961684,3,0,1,6.729444378295035e-05,19.21286576743842
OR2T6,1.059254625919665,0.862804992441144,1.2276871775193416,0.3911931428820559,0.7352301058090234,3,0,0,0.03663379187064197,6.613568378857963
OR2T6,1.005244624526792,1.078357516871415,0.9321997656614462,0.6233698195847477,0.2411596315159841,4,0,0,0.08162312524903459,6.713201297679916
OR2T8,4.915957081460767,1.959092489911008,2.5093032140019456,3.981182050694088e-11,43.62306981731672,3,0,1,0.01105566554563975,9.009624526806874
OR2V1,0.8534517453767774,1.041801338429516,0.8192077643740889,0.1385147185717983,2.194382389683597,4,0,0,5.899233414374816e-05,22.2097886976826
OR2V2,0.9073549347594135,1.332423232685138,0.6809810220217232,0.002108132193000434,9.452920005631313,5,0,1,0.004547298149864321,15.07543100426119
OR2W1,5.794630219387548,0.6942137613486683,8.347040266286509,0,472.495832889128,4,2,0,1.809663530139005e-14,67.07258979488142
OR2W3,0.5069395084433993,1.203820336749459,0.4211089420637561,2.145051025692624e-09,35.83726912195016,6,3,0,0.007107333155475959,15.90947593495184
OR2W5,2.191394224061439,2.020695948008369,1.0844749929950188,0.5553792298901378,0.3477681912972912,5,0,1,0,156.9505357041107
OR2Y1,0.7902118039115343,1.184741870702776,0.6669906951484624,0.1381499756381973,2.198445690601147,2,0,0,0.9900214866096646,0.0001564134909131099
OR2Y1,1.028304691976885,1.418134199226989,0.725110989169716,0.1429254410250568,2.146176425030717,3,0,0,0.004087834412163316,10.99947986556799
OR2Z1,1.01299140358125,1.230600549619893,0.8231683334564915,0.1830488731012063,1.772695242201735,2,0,0,0.2268660779663124,1.460402573889951
OR3A1,0.6543563839784113,1.209739514588094,0.5409068448931456,3.663863985869931e-06,21.43312480390159,6,0,2,0.3798587729351226,5.304505655938556
OR3A2,1.195409903084489,1.466324835182774,0.8152422126407508,0.05753224171389248,3.607132404853473,6,0,1,0.0002328337539944103,23.84194585839214
OR3A3,0.8705185280457483,1.550690624571257,0.5613747282998075,1.091857101509497e-05,19.34358009877542,4,0,1,0.06587479237408556,7.197070511581842
OR3A4P,1.390798414850041,1.711259044508711,0.8127340038394527,0.02205491705260265,5.241447418058669,6,0,1,2.087219286295294e-14,73.32098568409856
OR4A15,1.31131174292862,2.277763699948169,0.5757013964874668,2.057318765347205e-07,26.97849324160052,5,2,0,0.0006389156037691635,19.45731305956724
OR4A16,1.080470559288123,1.685734815667428,0.6409493054578311,0.0001699658221341327,14.13701920612584,5,0,1,0.007539001567006931,13.92479081885176
OR4A47,2.152365897638186,1.494549300102344,1.4401437928416252,0.0007298663627957058,11.41160789150308,5,2,0,0,145.2761542125554
OR4A5,1.04083605765686,1.747547809560197,0.5955980442782883,0.01761419766820294,5.634118739060796,3,0,0,0.7556582562279905,0.5603320940281264
OR4B1,0.787216193884794,1.245011310681706,0.6322964194226909,0.0003100134658121645,13.00890321835686,6,0,1,0.0007437219467917311,21.19628288091917
OR4C11,1.220160832681802,2.35630688255867,0.5178276402421963,1.925387660417499e-08,31.56838551938199,5,4,0,0,135.2126360020593
OR4C12,0.6122209724415529,0.8979529690756778,0.6817962560686807,0.01706350540934842,5.689830217152121,3,0,0,0.8341019993309998,0.3627991654702782
OR4C13,1.68726564308913,1.168880626528877,1.4434884151512168,0.002745406345185275,8.969387384539004,4,0,1,0,170.0786417374238
OR4C15,2.175857813677641,2.259330315768026,0.9630543168000605,0.6863156265737897,0.1631029495765688,5,2,0,9.72511904340223e-09,43.12990318637094
OR4C16,0.6523767902157489,2.146335726485614,0.3039490896812976,0,70.43618741232058,5,2,0,0.0592149362791291,9.076524488478753
OR4C3,0.7345495282241651,1.288343736663301,0.5701502691561064,5.317772462709591e-06,20.71928510786165,4,0,0,0.6508970228002783,1.637589412050147
OR4C45,1.253582846786335,1.249233848728482,1.003481332227973,0.973813032980768,0.001077571912901476,4,0,1,0.001226134195883133,15.83445163270881
OR4C46,1.285228047845975,1.175207878054912,1.093617624460753,0.5154824593873815,0.4229223083730176,3,0,1,3.035571793930103e-12,53.04125219380148
OR4C6,3.04039217839222,2.292841536948238,1.3260367667793425,0.001498180796522419,10.08085155204026,6,3,0,0,99.59325311440625
